Date,Open,High,Low,Close,Adj Close,Volume,signal
2021-03-24,14712.450195,14752.349609,14535.0,14549.400391,14549.400391,456400.0,1
2021-03-25,14570.900391,14575.599609,14264.400391,14324.900391,14324.900391,606800.0,1
2021-03-26,14506.299805,14572.900391,14414.25,14507.299805,14507.299805,481000.0,0
2021-03-30,14628.5,14876.299805,14617.599609,14845.099609,14845.099609,594500.0,-1
2021-03-31,14811.849609,14813.75,14670.25,14690.700195,14690.700195,463900.0,0
2021-04-01,14798.400391,14883.200195,14692.450195,14867.349609,14867.349609,445000.0,-1
2021-04-05,14837.700195,14849.849609,14459.5,14637.799805,14637.799805,509700.0,0
2021-04-06,14737.0,14779.099609,14573.900391,14683.5,14683.5,475300.0,0
2021-04-07,14716.450195,14879.799805,14649.849609,14819.049805,14819.049805,0.0,0
2021-04-08,14875.650391,14984.150391,14821.099609,14873.799805,14873.799805,514800.0,-1
2021-04-09,14882.650391,14918.450195,14785.650391,14834.849609,14834.849609,504100.0,0
2021-04-12,14644.650391,14652.5,14248.700195,14310.799805,14310.799805,650200.0,1
2021-04-13,14364.900391,14528.900391,14274.900391,14504.799805,14504.799805,605100.0,0
2021-04-15,14522.400391,14597.549805,14353.200195,14581.450195,14581.450195,568000.0,0
2021-04-16,14599.599609,14697.700195,14559.0,14617.849609,14617.849609,577200.0,0
2021-04-19,14306.599609,14382.299805,14191.400391,14359.450195,14359.450195,512300.0,0
2021-04-20,14526.700195,14526.950195,14207.299805,14296.400391,14296.400391,467400.0,1
2021-04-22,14219.150391,14424.75,14151.400391,14406.150391,14406.150391,524600.0,0
2021-04-23,14326.349609,14461.150391,14273.299805,14341.349609,14341.349609,498100.0,0
2021-04-26,14449.450195,14557.5,14421.299805,14485.0,14485.0,452700.0,-1
2021-04-27,14493.799805,14667.549805,14484.849609,14653.049805,14653.049805,451800.0,-1
2021-04-28,14710.5,14890.25,14694.950195,14864.549805,14864.549805,457000.0,-1
2021-04-29,14979.0,15044.349609,14814.450195,14894.900391,14894.900391,517500.0,-1
2021-04-30,14747.349609,14855.450195,14601.700195,14631.099609,14631.099609,613900.0,0
2021-05-03,14481.049805,14673.849609,14416.25,14634.150391,14634.150391,448900.0,0
2021-05-04,14687.25,14723.400391,14461.5,14496.5,14496.5,503400.0,1
2021-05-05,14604.150391,14637.900391,14506.599609,14617.849609,14617.849609,455900.0,0
2021-05-06,14668.349609,14743.900391,14611.5,14724.799805,14724.799805,467800.0,-1
2021-05-07,14816.849609,14863.049805,14765.5,14823.150391,14823.150391,488000.0,-1
2021-05-10,14928.25,14966.900391,14892.5,14942.349609,14942.349609,522000.0,-1
2021-05-11,14789.700195,14900.0,14771.400391,14850.75,14850.75,647400.0,0
2021-05-12,14823.549805,14824.049805,14649.700195,14696.5,14696.5,643800.0,1
2021-05-14,14749.400391,14749.650391,14591.900391,14677.799805,14677.799805,620700.0,1
2021-05-17,14756.25,14938.0,14725.349609,14923.150391,14923.150391,546400.0,0
2021-05-18,15067.200195,15137.25,15043.700195,15108.099609,15108.099609,583900.0,-1
2021-05-19,15058.599609,15133.400391,15008.849609,15030.150391,15030.150391,569100.0,0
2021-05-20,15042.599609,15069.799805,14884.900391,14906.049805,14906.049805,480300.0,0
2021-05-21,14987.799805,15190.0,14985.849609,15175.299805,15175.299805,572900.0,-1
2021-05-24,15211.349609,15256.25,15145.450195,15197.700195,15197.700195,579800.0,-1
2021-05-25,15291.75,15293.849609,15163.400391,15208.450195,15208.450195,441500.0,-1
2021-05-26,15257.049805,15319.900391,15194.950195,15301.450195,15301.450195,384000.0,-1
2021-05-27,15323.950195,15384.549805,15272.5,15337.849609,15337.849609,0.0,-1
2021-05-28,15421.200195,15469.650391,15394.75,15435.650391,15435.650391,468100.0,-1
2021-05-31,15437.75,15606.349609,15374.0,15582.799805,15582.799805,436000.0,-1
2021-06-01,15629.650391,15660.75,15528.299805,15574.849609,15574.849609,409600.0,0
2021-06-02,15520.349609,15597.450195,15459.849609,15576.200195,15576.200195,428600.0,0
2021-06-03,15655.549805,15705.099609,15611.0,15690.349609,15690.349609,410200.0,-1
2021-06-04,15712.5,15733.599609,15622.349609,15670.25,15670.25,414200.0,0
2021-06-07,15725.099609,15773.450195,15678.099609,15751.650391,15751.650391,394000.0,-1
2021-06-08,15773.900391,15778.799805,15680.0,15740.099609,15740.099609,378200.0,0
2021-06-09,15766.299805,15800.450195,15566.900391,15635.349609,15635.349609,457900.0,1
2021-06-10,15692.099609,15751.25,15648.5,15737.75,15737.75,298300.0,0
2021-06-11,15796.450195,15835.549805,15749.799805,15799.349609,15799.349609,363000.0,-1
2021-06-14,15791.400391,15823.049805,15606.5,15811.849609,15811.849609,392900.0,-1
2021-06-15,15866.950195,15901.599609,15842.400391,15869.25,15869.25,323300.0,-1
2021-06-16,15847.5,15880.849609,15742.599609,15767.549805,15767.549805,340200.0,0
2021-06-17,15648.299805,15769.349609,15616.75,15691.400391,15691.400391,357600.0,1
2021-06-18,15756.5,15761.5,15450.900391,15683.349609,15683.349609,640800.0,1
2021-06-21,15525.849609,15765.150391,15505.650391,15746.5,15746.5,351500.0,0
2021-06-22,15840.5,15895.75,15752.099609,15772.75,15772.75,322200.0,-1
2021-06-23,15862.799805,15862.950195,15673.950195,15686.950195,15686.950195,287500.0,0
2021-06-24,15737.299805,15821.400391,15702.700195,15790.450195,15790.450195,316700.0,-1
2021-06-25,15839.349609,15870.799805,15772.299805,15860.349609,15860.349609,314600.0,-1
2021-06-28,15915.349609,15915.650391,15792.150391,15814.700195,15814.700195,255100.0,0
2021-06-29,15807.5,15835.900391,15724.049805,15748.450195,15748.450195,360300.0,0
2021-06-30,15776.900391,15839.099609,15708.75,15721.5,15721.5,262400.0,1
2021-07-01,15755.049805,15755.549805,15667.049805,15680.0,15680.0,224900.0,1
2021-07-02,15705.849609,15738.349609,15635.950195,15722.200195,15722.200195,254800.0,0
2021-07-05,15793.400391,15845.950195,15762.049805,15834.349609,15834.349609,207000.0,-1
2021-07-06,15813.75,15914.200195,15801.0,15818.25,15818.25,391400.0,0
2021-07-07,15819.599609,15893.549805,15779.700195,15879.650391,15879.650391,329300.0,-1
2021-07-08,15855.400391,15885.75,15682.900391,15727.900391,15727.900391,307900.0,0
2021-07-09,15688.25,15730.849609,15632.75,15689.799805,15689.799805,243200.0,1
2021-07-12,15766.799805,15789.200195,15644.75,15692.599609,15692.599609,216300.0,0
2021-07-13,15794.0,15820.799805,15744.599609,15812.349609,15812.349609,246700.0,0
2021-07-14,15808.700195,15877.349609,15764.200195,15853.950195,15853.950195,0.0,-1
2021-07-15,15872.150391,15952.349609,15855.0,15924.200195,15924.200195,284900.0,-1
2021-07-16,15958.349609,15962.25,15882.599609,15923.400391,15923.400391,276300.0,0
2021-07-19,15754.5,15836.900391,15707.5,15752.400391,15752.400391,242100.0,1
2021-07-20,15703.950195,15728.450195,15578.549805,15632.099609,15632.099609,274300.0,1
2021-07-22,15736.599609,15834.799805,15726.400391,15824.049805,15824.049805,265300.0,0
2021-07-23,15856.799805,15899.799805,15768.400391,15856.049805,15856.049805,294100.0,0
2021-07-26,15849.299805,15893.349609,15797.0,15824.450195,15824.450195,267100.0,0
2021-07-27,15860.5,15881.549805,15701.0,15746.450195,15746.450195,311000.0,0
2021-07-28,15761.549805,15767.5,15513.450195,15709.400391,15709.400391,318600.0,1
2021-07-29,15762.700195,15817.349609,15737.799805,15778.450195,15778.450195,401600.0,0
2021-07-30,15800.599609,15862.799805,15744.849609,15763.049805,15763.049805,400000.0,0
2021-08-02,15874.900391,15892.900391,15834.650391,15885.150391,15885.150391,244800.0,-1
2021-08-03,15951.549805,16146.900391,15914.349609,16130.75,16130.75,341300.0,-1
2021-08-04,16195.25,16290.200195,16176.150391,16258.799805,16258.799805,427300.0,-1
2021-08-05,16288.950195,16349.450195,16210.299805,16294.599609,16294.599609,418200.0,-1
2021-08-06,16304.400391,16336.75,16223.299805,16238.200195,16238.200195,320100.0,0
2021-08-09,16281.349609,16320.75,16179.049805,16258.25,16258.25,240500.0,0
2021-08-10,16274.799805,16359.25,16202.25,16280.099609,16280.099609,288000.0,0
2021-08-11,16327.299805,16338.75,16162.549805,16282.25,16282.25,277900.0,0
2021-08-12,16303.650391,16375.5,16286.900391,16364.400391,16364.400391,280200.0,-1
2021-08-13,16385.699219,16543.599609,16376.299805,16529.099609,16529.099609,321900.0,-1
2021-08-16,16518.400391,16589.400391,16480.75,16563.050781,16563.050781,254000.0,-1
2021-08-17,16545.25,16628.550781,16495.400391,16614.599609,16614.599609,297400.0,-1
2021-08-18,16691.949219,16701.849609,16535.849609,16568.849609,16568.849609,251800.0,0
2021-08-20,16382.5,16509.550781,16376.049805,16450.5,16450.5,350800.0,1
2021-08-23,16592.25,16592.5,16395.699219,16496.449219,16496.449219,275600.0,0
2021-08-24,16561.400391,16647.099609,16495.300781,16624.599609,16624.599609,275400.0,-1
2021-08-25,16654.0,16712.449219,16617.5,16634.650391,16634.650391,265900.0,-1
2021-08-26,16627.949219,16683.699219,16603.400391,16636.900391,16636.900391,253500.0,-1
2021-08-27,16642.550781,16722.050781,16565.599609,16705.199219,16705.199219,217400.0,-1
2021-08-30,16775.849609,16951.5,16764.849609,16931.050781,16931.050781,283500.0,-1
2021-08-31,16947.5,17153.5,16915.849609,17132.199219,17132.199219,464400.0,-1
2021-09-01,17185.599609,17225.75,17055.050781,17076.25,17076.25,301900.0,0
2021-09-02,17095.400391,17245.5,17059.699219,17234.150391,17234.150391,242400.0,-1
2021-09-03,17262.449219,17340.099609,17212.199219,17323.599609,17323.599609,261400.0,-1
2021-09-06,17399.349609,17429.550781,17345.550781,17377.800781,17377.800781,228000.0,-1
2021-09-07,17401.550781,17436.5,17287.0,17362.099609,17362.099609,243400.0,0
2021-09-08,17375.75,17383.400391,17254.199219,17353.5,17353.5,252700.0,0
2021-09-09,17312.849609,17379.650391,17302.699219,17369.25,17369.25,241500.0,0
2021-09-13,17363.550781,17378.349609,17269.150391,17355.300781,17355.300781,241100.0,0
2021-09-14,17420.349609,17438.550781,17367.050781,17380.0,17380.0,230400.0,-1
2021-09-15,17387.650391,17532.699219,17386.900391,17519.449219,17519.449219,388200.0,-1
2021-09-16,17539.199219,17644.599609,17510.449219,17629.5,17629.5,503300.0,-1
2021-09-17,17709.650391,17792.949219,17537.650391,17585.150391,17585.150391,508300.0,0
2021-09-20,17443.849609,17622.75,17361.800781,17396.900391,17396.900391,339100.0,0
2021-09-21,17450.5,17578.349609,17326.099609,17562.0,17562.0,363600.0,0
2021-09-22,17580.900391,17610.449219,17524.0,17546.650391,17546.650391,295200.0,0
2021-09-23,17670.849609,17843.900391,17646.550781,17822.949219,17822.949219,320500.0,-1
2021-09-24,17897.449219,17947.650391,17819.400391,17853.199219,17853.199219,360100.0,-1
2021-09-27,17932.199219,17943.5,17802.900391,17855.099609,17855.099609,295700.0,-1
2021-09-28,17906.449219,17912.849609,17576.099609,17748.599609,17748.599609,398000.0,0
2021-09-29,17657.949219,17781.75,17608.150391,17711.300781,17711.300781,562200.0,1
2021-09-30,17718.900391,17742.150391,17585.349609,17618.150391,17618.150391,378600.0,1
2021-10-01,17531.900391,17557.150391,17452.900391,17532.050781,17532.050781,305800.0,1
2021-10-04,17615.550781,17750.900391,17581.349609,17691.25,17691.25,295800.0,0
2021-10-05,17661.349609,17833.449219,17640.900391,17822.300781,17822.300781,427000.0,-1
2021-10-06,17861.5,17884.599609,17613.150391,17646.0,17646.0,395800.0,0
2021-10-07,17810.550781,17857.550781,17763.800781,17790.349609,17790.349609,419900.0,0
2021-10-08,17886.849609,17941.849609,17840.349609,17895.199219,17895.199219,324100.0,-1
2021-10-11,17867.550781,18041.949219,17839.099609,17945.949219,17945.949219,375800.0,-1
2021-10-12,17915.800781,18008.650391,17864.949219,17991.949219,17991.949219,355600.0,-1
2021-10-13,18097.849609,18197.800781,18050.75,18161.75,18161.75,506700.0,-1
2021-10-14,18272.849609,18350.75,18248.699219,18338.550781,18338.550781,538700.0,-1
2021-10-18,18500.099609,18543.150391,18445.300781,18477.050781,18477.050781,469900.0,-1
2021-10-19,18602.349609,18604.449219,18377.699219,18418.75,18418.75,368200.0,0
2021-10-20,18439.900391,18458.300781,18209.349609,18266.599609,18266.599609,371300.0,0
2021-10-21,18382.699219,18384.199219,18048.0,18178.099609,18178.099609,365900.0,1
2021-10-22,18230.699219,18314.25,18034.349609,18114.900391,18114.900391,324700.0,1
2021-10-25,18229.5,18241.400391,17968.5,18125.400391,18125.400391,418700.0,0
2021-10-26,18154.5,18310.449219,18099.300781,18268.400391,18268.400391,341400.0,-1
2021-10-27,18295.849609,18342.050781,18167.900391,18210.949219,18210.949219,335200.0,0
2021-10-28,18187.650391,18190.699219,17799.449219,17857.25,17857.25,374200.0,1
2021-10-29,17833.050781,17915.849609,17613.099609,17671.650391,17671.650391,336500.0,1
2021-11-01,17783.150391,17954.099609,17697.099609,17929.650391,17929.650391,281200.0,0
2021-11-02,17970.900391,18012.25,17847.599609,17888.949219,17888.949219,296400.0,0
2021-11-03,17947.949219,17988.75,17757.949219,17829.199219,17829.199219,331000.0,0
2021-11-04,17935.050781,17947.550781,17900.599609,17916.800781,17916.800781,48500.0,0
2021-11-08,18040.199219,18087.800781,17836.099609,18068.550781,18068.550781,338900.0,-1
2021-11-09,18084.349609,18112.599609,17983.050781,18044.25,18044.25,270200.0,0
2021-11-10,17973.449219,18061.25,17915.0,18017.199219,18017.199219,261400.0,0
2021-11-11,17967.449219,17971.349609,17798.199219,17873.599609,17873.599609,232100.0,1
2021-11-12,17977.599609,18123.0,17905.900391,18102.75,18102.75,249100.0,-1
2021-11-15,18140.949219,18210.150391,18071.300781,18109.449219,18109.449219,280400.0,-1
2021-11-16,18127.050781,18132.650391,17958.800781,17999.199219,17999.199219,267400.0,0
2021-11-17,17939.349609,18022.650391,17879.25,17898.650391,17898.650391,295700.0,0
2021-11-18,17890.550781,17945.599609,17688.5,17764.800781,17764.800781,278400.0,1
2021-11-22,17796.25,17805.25,17280.449219,17416.550781,17416.550781,356400.0,1
2021-11-23,17281.75,17553.699219,17216.099609,17503.349609,17503.349609,308800.0,0
2021-11-24,17550.050781,17600.599609,17354.0,17415.050781,17415.050781,298100.0,1
2021-11-25,17417.300781,17564.349609,17351.699219,17536.25,17536.25,255900.0,0
2021-11-26,17338.75,17355.400391,16985.699219,17026.449219,17026.449219,356300.0,1
2021-11-29,17055.800781,17160.699219,16782.400391,17053.949219,17053.949219,348900.0,0
2021-11-30,17051.150391,17324.650391,16931.400391,16983.199219,16983.199219,498000.0,1
2021-12-01,17104.400391,17213.050781,17064.25,17166.900391,17166.900391,295500.0,0
2021-12-02,17183.199219,17420.349609,17149.300781,17401.650391,17401.650391,279900.0,-1
2021-12-03,17424.900391,17489.800781,17180.800781,17196.699219,17196.699219,292500.0,0
2021-12-06,17209.050781,17216.75,16891.699219,16912.25,16912.25,231700.0,1
2021-12-07,17044.099609,17251.650391,16987.75,17176.699219,17176.699219,254100.0,0
2021-12-08,17315.25,17484.599609,17308.949219,17469.75,17469.75,257800.0,-1
2021-12-09,17524.400391,17543.25,17379.599609,17516.849609,17516.849609,237200.0,-1
2021-12-10,17476.050781,17534.349609,17405.25,17511.300781,17511.300781,204500.0,0
2021-12-13,17619.099609,17639.5,17355.949219,17368.25,17368.25,256600.0,0
2021-12-14,17283.199219,17376.199219,17225.800781,17324.900391,17324.900391,271000.0,1
2021-12-15,17323.650391,17351.199219,17192.199219,17221.400391,17221.400391,215000.0,1
2021-12-16,17373.0,17379.349609,17184.949219,17248.400391,17248.400391,219500.0,0
2021-12-17,17276.0,17298.150391,16966.449219,16985.199219,16985.199219,354600.0,1
2021-12-20,16824.25,16840.099609,16410.199219,16614.199219,16614.199219,330600.0,1
2021-12-21,16773.150391,16936.400391,16688.25,16770.849609,16770.849609,241000.0,0
2021-12-22,16865.550781,16971.0,16819.5,16955.449219,16955.449219,207900.0,0
2021-12-23,17066.800781,17118.650391,17015.550781,17072.599609,17072.599609,197000.0,-1
2021-12-24,17149.5,17155.599609,16909.599609,17003.75,17003.75,182600.0,0
2021-12-27,16937.75,17112.050781,16833.199219,17086.25,17086.25,144800.0,-1
2021-12-28,17177.599609,17250.25,17161.150391,17233.25,17233.25,176000.0,-1
2021-12-29,17220.099609,17285.949219,17176.650391,17213.599609,17213.599609,161700.0,0
2021-12-30,17201.449219,17264.050781,17146.349609,17203.949219,17203.949219,320800.0,0
2021-12-31,17244.5,17400.800781,17238.5,17354.050781,17354.050781,167000.0,-1
2022-01-03,17387.150391,17646.650391,17383.300781,17625.699219,17625.699219,200500.0,-1
2022-01-04,17681.400391,17827.599609,17593.550781,17805.25,17805.25,247400.0,-1
2022-01-05,17820.099609,17944.699219,17748.849609,17925.25,17925.25,251500.0,-1
2022-01-06,17768.5,17797.949219,17655.550781,17745.900391,17745.900391,236500.0,0
2022-01-07,17797.599609,17905.0,17704.550781,17812.699219,17812.699219,239300.0,0
2022-01-10,17913.300781,18017.449219,17879.150391,18003.300781,18003.300781,232400.0,-1
2022-01-11,17997.75,18081.25,17964.400391,18055.75,18055.75,220200.0,-1
2022-01-12,18170.400391,18227.949219,18128.800781,18212.349609,18212.349609,245000.0,-1
2022-01-13,18257.0,18272.25,18163.800781,18257.800781,18257.800781,303700.0,-1
2022-01-14,18185.0,18286.949219,18119.650391,18255.75,18255.75,229500.0,0
2022-01-17,18235.650391,18321.550781,18228.75,18308.099609,18308.099609,266700.0,-1
2022-01-18,18337.199219,18350.949219,18085.900391,18113.050781,18113.050781,227500.0,1
2022-01-19,18129.199219,18129.199219,17884.900391,17938.400391,17938.400391,276700.0,1
2022-01-20,17921.0,17943.699219,17648.449219,17757.0,17757.0,258100.0,1
2022-01-21,17613.699219,17707.599609,17485.849609,17617.150391,17617.150391,277600.0,1
2022-01-24,17575.150391,17599.400391,16997.849609,17149.099609,17149.099609,323800.0,1
2022-01-25,17001.550781,17309.150391,16836.800781,17277.949219,17277.949219,326500.0,0
2022-01-27,17062.0,17182.5,16866.75,17110.150391,17110.150391,395600.0,1
2022-01-28,17208.300781,17373.5,17077.099609,17101.949219,17101.949219,355300.0,1
2022-01-31,17301.050781,17410.0,17264.150391,17339.849609,17339.849609,321700.0,-1
2022-02-01,17529.449219,17622.400391,17244.550781,17576.849609,17576.849609,386400.0,-1
2022-02-02,17706.199219,17794.599609,17674.800781,17780.0,17780.0,271200.0,-1
2022-02-03,17767.75,17781.150391,17511.150391,17560.199219,17560.199219,226600.0,0
2022-02-04,17590.199219,17617.800781,17462.550781,17516.300781,17516.300781,261400.0,0
2022-02-07,17456.300781,17536.75,17119.400391,17213.599609,17213.599609,265000.0,1
2022-02-08,17279.849609,17306.449219,17043.650391,17266.75,17266.75,268500.0,0
2022-02-09,17370.099609,17477.150391,17339.0,17463.800781,17463.800781,236400.0,0
2022-02-10,17554.099609,17639.449219,17427.150391,17605.849609,17605.849609,273600.0,-1
2022-02-11,17451.0,17454.75,17303.0,17374.75,17374.75,253100.0,0
2022-02-14,17076.150391,17099.5,16809.650391,16842.800781,16842.800781,305500.0,1
2022-02-15,16933.25,17375.0,16839.25,17352.449219,17352.449219,298700.0,0
2022-02-16,17408.449219,17490.599609,17257.699219,17322.199219,17322.199219,244500.0,0
2022-02-17,17396.550781,17442.900391,17235.849609,17304.599609,17304.599609,232100.0,0
2022-02-18,17236.050781,17380.800781,17219.199219,17276.300781,17276.300781,189600.0,0
2022-02-21,17192.25,17351.050781,17070.699219,17206.650391,17206.650391,215200.0,1
2022-02-22,16847.949219,17148.550781,16843.800781,17092.199219,17092.199219,300100.0,1
2022-02-23,17194.5,17220.699219,17027.849609,17063.25,17063.25,200200.0,1
2022-02-24,16548.900391,16705.25,16203.25,16247.950195,16247.950195,458000.0,1
2022-02-25,16515.650391,16748.800781,16478.300781,16658.400391,16658.400391,329800.0,0
2022-02-28,16481.599609,16815.900391,16356.299805,16793.900391,16793.900391,404200.0,0
2022-03-02,16593.099609,16678.5,16478.650391,16605.949219,16605.949219,517700.0,0
2022-03-03,16723.199219,16768.949219,16442.949219,16498.050781,16498.050781,442100.0,0
2022-03-04,16339.450195,16456.0,16133.799805,16245.349609,16245.349609,456100.0,1
2022-03-07,15867.950195,15944.599609,15711.450195,15863.150391,15863.150391,585400.0,1
2022-03-08,15747.75,16028.75,15671.450195,16013.450195,16013.450195,543600.0,0
2022-03-09,16078.0,16418.050781,15990.0,16345.349609,16345.349609,462200.0,0
2022-03-10,16757.099609,16757.300781,16447.900391,16594.900391,16594.900391,486400.0,-1
2022-03-11,16528.800781,16694.400391,16470.900391,16630.449219,16630.449219,343700.0,-1
2022-03-14,16633.699219,16887.949219,16606.5,16871.300781,16871.300781,314700.0,-1
2022-03-15,16900.650391,16927.75,16555.0,16663.0,16663.0,381600.0,0
2022-03-16,16876.650391,16987.900391,16837.849609,16975.349609,16975.349609,260000.0,-1
2022-03-17,17202.900391,17344.599609,17175.75,17287.050781,17287.050781,448300.0,-1
2022-03-21,17329.5,17353.349609,17096.400391,17117.599609,17117.599609,285500.0,0
2022-03-22,17120.400391,17334.400391,17006.300781,17315.5,17315.5,338300.0,-1
2022-03-23,17405.050781,17442.400391,17199.599609,17245.650391,17245.650391,292100.0,0
2022-03-24,17094.949219,17291.75,17091.150391,17222.75,17222.75,290300.0,0
2022-03-25,17289.0,17294.900391,17076.550781,17153.0,17153.0,237100.0,0
2022-03-28,17181.849609,17235.099609,17003.900391,17222.0,17222.0,253200.0,0
2022-03-29,17297.199219,17343.650391,17235.699219,17325.300781,17325.300781,235100.0,-1
2022-03-30,17468.150391,17522.5,17387.199219,17498.25,17498.25,505000.0,-1
2022-03-31,17519.199219,17559.800781,17435.199219,17464.75,17464.75,281100.0,0
2022-04-01,17436.900391,17703.699219,17422.699219,17670.449219,17670.449219,291800.0,-1
2022-04-04,17809.099609,18114.650391,17791.400391,18053.400391,18053.400391,345500.0,-1
2022-04-05,18080.599609,18095.449219,17921.550781,17957.400391,17957.400391,283500.0,0
2022-04-06,17842.75,17901.0,17779.849609,17807.650391,17807.650391,328800.0,0
2022-04-07,17723.300781,17787.5,17623.699219,17639.550781,17639.550781,308800.0,1
2022-04-08,17698.150391,17842.75,17600.550781,17784.349609,17784.349609,274400.0,0
2022-04-11,17740.900391,17779.050781,17650.949219,17674.949219,17674.949219,251700.0,0
2022-04-12,17584.849609,17595.300781,17442.349609,17530.300781,17530.300781,266000.0,1
2022-04-13,17599.900391,17663.650391,17457.400391,17475.650391,17475.650391,245100.0,1
2022-04-18,17183.449219,17237.75,17067.849609,17173.650391,17173.650391,376100.0,1
2022-04-19,17258.949219,17275.650391,16824.699219,16958.650391,16958.650391,401400.0,1
2022-04-20,17045.25,17186.900391,16978.949219,17136.550781,17136.550781,286100.0,0
2022-04-21,17234.599609,17414.699219,17215.5,17392.599609,17392.599609,285200.0,0
2022-04-22,17242.75,17315.300781,17149.199219,17171.949219,17171.949219,262700.0,0
2022-04-25,17009.050781,17054.300781,16888.699219,16953.949219,16953.949219,275700.0,1
2022-04-26,17121.300781,17223.849609,17064.449219,17200.800781,17200.800781,261100.0,0
2022-04-27,17073.349609,17110.699219,16958.449219,17038.400391,17038.400391,265100.0,0
2022-04-28,17189.5,17322.5,17071.050781,17245.050781,17245.050781,312900.0,-1
2022-04-29,17329.25,17377.650391,17053.25,17102.550781,17102.550781,336200.0,0
2022-05-02,16924.449219,17092.25,16917.25,17069.099609,17069.099609,278200.0,0
2022-05-04,17096.599609,17132.849609,16623.949219,16677.599609,16677.599609,310600.0,1
2022-05-05,16854.75,16945.699219,16651.849609,16682.650391,16682.650391,265800.0,0
2022-05-06,16415.550781,16484.199219,16340.900391,16411.25,16411.25,300500.0,1
2022-05-09,16227.700195,16403.699219,16142.099609,16301.849609,16301.849609,288400.0,1
2022-05-10,16248.900391,16404.550781,16197.299805,16240.049805,16240.049805,283100.0,1
2022-05-11,16270.049805,16318.75,15992.599609,16167.099609,16167.099609,284300.0,1
2022-05-12,16021.099609,16041.950195,15735.75,15808.0,15808.0,314900.0,1
2022-05-13,15977.0,16083.599609,15740.849609,15782.150391,15782.150391,369100.0,1
2022-05-16,15845.099609,15977.950195,15739.650391,15842.299805,15842.299805,217600.0,0
2022-05-17,15912.599609,16284.25,15900.799805,16259.299805,16259.299805,295700.0,-1
2022-05-18,16318.150391,16399.800781,16211.200195,16240.299805,16240.299805,290400.0,0
2022-05-19,15917.400391,15984.75,15775.200195,15809.400391,15809.400391,313900.0,0
2022-05-20,16043.799805,16283.049805,16003.849609,16266.150391,16266.150391,252400.0,-1
2022-05-23,16290.950195,16414.699219,16185.75,16214.700195,16214.700195,293800.0,0
2022-05-24,16225.549805,16262.799805,16078.599609,16125.150391,16125.150391,249800.0,0
2022-05-25,16196.349609,16223.349609,16006.950195,16025.799805,16025.799805,243300.0,0
2022-05-26,16105.0,16204.450195,15903.700195,16170.150391,16170.150391,314300.0,0
2022-05-27,16296.599609,16370.599609,16221.950195,16352.450195,16352.450195,274100.0,-1
2022-05-30,16527.900391,16695.5,16506.150391,16661.400391,16661.400391,251400.0,-1
2022-05-31,16578.449219,16690.75,16521.900391,16584.550781,16584.550781,651600.0,0
2022-06-01,16594.400391,16649.199219,16438.849609,16522.75,16522.75,249600.0,0
2022-06-02,16481.650391,16646.400391,16443.050781,16628.0,16628.0,236000.0,0
2022-06-03,16761.650391,16793.849609,16567.900391,16584.300781,16584.300781,245500.0,0
2022-06-06,16530.699219,16610.949219,16444.550781,16569.550781,16569.550781,233600.0,0
2022-06-07,16469.599609,16487.25,16347.099609,16416.349609,16416.349609,233800.0,1
2022-06-08,16474.949219,16514.300781,16293.349609,16356.25,16356.25,243500.0,1
2022-06-09,16263.849609,16492.800781,16243.849609,16478.099609,16478.099609,205000.0,0
2022-06-10,16283.950195,16324.700195,16172.599609,16201.799805,16201.799805,189700.0,1
2022-06-13,15877.549805,15886.150391,15684.0,15774.400391,15774.400391,225500.0,1
2022-06-14,15674.25,15858.0,15659.450195,15732.099609,15732.099609,225400.0,1
2022-06-15,15729.25,15783.650391,15678.900391,15692.150391,15692.150391,183000.0,1
2022-06-16,15832.25,15863.150391,15335.099609,15360.599609,15360.599609,264700.0,1
2022-06-17,15272.650391,15400.400391,15183.400391,15293.5,15293.5,342600.0,1
2022-06-20,15334.5,15382.5,15191.099609,15350.150391,15350.150391,260000.0,0
2022-06-21,15455.950195,15707.25,15419.849609,15638.799805,15638.799805,262800.0,0
2022-06-22,15545.650391,15565.400391,15385.950195,15413.299805,15413.299805,220900.0,0
2022-06-23,15451.549805,15628.450195,15367.5,15556.650391,15556.650391,259200.0,0
2022-06-24,15657.400391,15749.25,15619.450195,15699.25,15699.25,219600.0,-1
2022-06-27,15926.200195,15927.450195,15815.5,15832.049805,15832.049805,210900.0,-1
2022-06-28,15757.450195,15892.099609,15710.150391,15850.200195,15850.200195,251900.0,-1
2022-06-29,15701.700195,15861.599609,15687.799805,15799.099609,15799.099609,444900.0,0
2022-06-30,15774.5,15890.0,15728.849609,15780.25,15780.25,306000.0,0
2022-07-01,15703.700195,15793.950195,15511.049805,15752.049805,15752.049805,364100.0,1
2022-07-04,15710.5,15852.349609,15661.799805,15835.349609,15835.349609,304300.0,0
2022-07-05,15909.150391,16025.75,15785.450195,15810.849609,15810.849609,254200.0,0
2022-07-06,15818.200195,16011.349609,15800.900391,15989.799805,15989.799805,288400.0,-1
2022-07-07,16113.75,16150.5,16045.950195,16132.900391,16132.900391,264600.0,-1
2022-07-08,16273.650391,16275.5,16157.900391,16220.599609,16220.599609,281100.0,-1
2022-07-11,16136.150391,16248.549805,16115.5,16216.0,16216.0,255900.0,0
